Protein	Symbol	ENSEMBL	bin	int
A0A0A6YXL6	Lrba	ENSMUSG00000028080	5	6.000458536741337
A0A0A6YXL6	Lrba	ENSMUSG00000028080	6	6.195763314903113
A0A0A6YXL6	Lrba	ENSMUSG00000028080	7	6.958677511889297
A0A0A6YXL6	Lrba	ENSMUSG00000028080	8	7.777779874435348
A0A0A6YXL6	Lrba	ENSMUSG00000028080	9	0
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	1	8.951655985742425
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	2	8.407128868253137
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	3	9.536159543075852
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	4	8.544550943714167
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	5	9.74594927499751
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	6	9.693587413750496
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	7	9.90894864502943
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	8	9.421308411355108
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	9	9.125725031777561
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	1	7.241668070545191
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	2	7.065391865969166
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	3	8.536013751273508
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	4	8.468323293047803
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	5	9.378798995806033
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	6	8.41426515083288
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	7	8.499182069795873
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	8	8.697496793290211
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	9	9.198462997651607
A0A0G2JEP4	NA	NA	1	8.117099253621332
A0A0G2JEP4	NA	NA	2	9.181701967314034
A0A0G2JEP4	NA	NA	3	9.95612899496405
A0A0G2JEP4	NA	NA	4	8.600643260536556
A0A0G2JEP4	NA	NA	5	9.140355161398128
A0A0G2JEP4	NA	NA	6	7.81105976046686
A0A0G2JEP4	NA	NA	7	8.389949011413407
A0A0G2JEP4	NA	NA	8	8.611011542330546
A0A0G2JEP4	NA	NA	9	9.818079374103291
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	1	5.727388915416951
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	2	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	3	5.443509124822196
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	4	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	5	3.499492480831566
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	6	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	7	4.569458209168278
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	8	4.284428380588493
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	9	0
A0A0J9YU79	Khk	ENSMUSG00000029162	1	10.66319946515004
A0A0J9YU79	Khk	ENSMUSG00000029162	2	10.259041917917282
A0A0J9YU79	Khk	ENSMUSG00000029162	3	10.584013531558753
A0A0J9YU79	Khk	ENSMUSG00000029162	4	10.661960473765685
A0A0J9YU79	Khk	ENSMUSG00000029162	5	10.681412318583265
A0A0J9YU79	Khk	ENSMUSG00000029162	6	10.621130657149653
A0A0J9YU79	Khk	ENSMUSG00000029162	7	10.509854018962468
A0A0J9YU79	Khk	ENSMUSG00000029162	8	10.604702593669002
A0A0J9YU79	Khk	ENSMUSG00000029162	9	10.812194501566955
A0A0J9YUD5	NA	NA	1	6.220904235410312
A0A0J9YUD5	NA	NA	2	6.1699140161098605
A0A0J9YUD5	NA	NA	3	5.756215897255304
A0A0J9YUD5	NA	NA	4	6.798889825876482
A0A0J9YUD5	NA	NA	5	6.827704072772141
A0A0J9YUD5	NA	NA	6	6.954947563593672
A0A0J9YUD5	NA	NA	7	6.64938750946418
A0A0J9YUD5	NA	NA	8	6.761665596613517
A0A0J9YUD5	NA	NA	9	7.467988410575099
A0A0J9YUG5	NA	NA	1	3.925135328915058
A0A0J9YUG5	NA	NA	2	7.086563521816131
A0A0J9YUG5	NA	NA	3	7.383464758057176
A0A0J9YUG5	NA	NA	4	7.367718171240422
A0A0J9YUG5	NA	NA	5	7.663318275388731
A0A0J9YUG5	NA	NA	6	6.581983839927749
A0A0J9YUG5	NA	NA	7	6.1898462645046255
A0A0J9YUG5	NA	NA	8	7.472041803775242
A0A0J9YUG5	NA	NA	9	4.274016239584115
A0A0J9YUI8	NA	NA	1	10.524313339147403
A0A0J9YUI8	NA	NA	2	10.60655552851214
A0A0J9YUI8	NA	NA	3	10.619815157222673
A0A0J9YUI8	NA	NA	4	10.543551872233698
A0A0J9YUI8	NA	NA	5	10.526539710326906
A0A0J9YUI8	NA	NA	6	10.680625490825626
A0A0J9YUI8	NA	NA	7	10.71394866881017
A0A0J9YUI8	NA	NA	8	10.805460631207223
A0A0J9YUI8	NA	NA	9	10.94701386844183
A0A0J9YVJ6	NA	NA	1	8.67286482487665
A0A0J9YVJ6	NA	NA	2	7.199401441549393
A0A0J9YVJ6	NA	NA	3	6.302281751094969
A0A0J9YVJ6	NA	NA	4	8.368738228758426
A0A0J9YVJ6	NA	NA	5	7.1408992899885995
A0A0J9YVJ6	NA	NA	6	8.103158252070623
A0A0J9YVJ6	NA	NA	7	7.120435340796342
A0A0J9YVJ6	NA	NA	8	7.765122067605117
A0A0J9YVJ6	NA	NA	9	7.85035192686771
A0A0N4SV80	Zfp638	ENSMUSG00000030016	1	6.0771790545724125
A0A0N4SV80	Zfp638	ENSMUSG00000030016	2	5.129129738047596
A0A0N4SV80	Zfp638	ENSMUSG00000030016	3	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	4	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	5	6.998921733388652
A0A0N4SV80	Zfp638	ENSMUSG00000030016	6	6.18132481557329
A0A0N4SV80	Zfp638	ENSMUSG00000030016	7	3.064787616147232
A0A0N4SV80	Zfp638	ENSMUSG00000030016	8	6.021257722579437
A0A0N4SV80	Zfp638	ENSMUSG00000030016	9	6.388863416572176
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	1	13.137665034590718
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	2	12.987594849844786
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	3	12.818644828166779
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	4	12.712484569552853
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	5	12.61502342352178
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	6	12.609771360235474
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	7	12.605206821465892
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	8	12.707284371357163
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	9	12.599592514364964
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	1	9.299078861930242
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	2	9.659216980066773
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	3	9.728229764606306
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	4	9.863087030059987
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	5	9.674072600700127
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	6	9.758725736758437
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	7	9.958674432666252
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	8	9.60075051475577
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	9	9.306189135690822
A0A0R4J049	Prmt5	ENSMUSG00000023110	1	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	2	7.312819573710131
A0A0R4J049	Prmt5	ENSMUSG00000023110	3	5.71356649448007
A0A0R4J049	Prmt5	ENSMUSG00000023110	4	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	5	4.143672577730403
A0A0R4J049	Prmt5	ENSMUSG00000023110	6	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	7	5.928797897241793
A0A0R4J049	Prmt5	ENSMUSG00000023110	8	4.426844182481174
A0A0R4J049	Prmt5	ENSMUSG00000023110	9	5.15997942098566
A0A0R4J050	Acy1	ENSMUSG00000023262	1	10.987823644384447
A0A0R4J050	Acy1	ENSMUSG00000023262	2	11.184559391070373
A0A0R4J050	Acy1	ENSMUSG00000023262	3	10.863686876179782
A0A0R4J050	Acy1	ENSMUSG00000023262	4	11.359224027485457
A0A0R4J050	Acy1	ENSMUSG00000023262	5	10.670863500342712
A0A0R4J050	Acy1	ENSMUSG00000023262	6	11.03238750330151
A0A0R4J050	Acy1	ENSMUSG00000023262	7	11.020592488056932
A0A0R4J050	Acy1	ENSMUSG00000023262	8	11.390853133602157
A0A0R4J050	Acy1	ENSMUSG00000023262	9	11.346572499524896
A0A0R4J083	Acadl	ENSMUSG00000026003	1	12.084697525218951
A0A0R4J083	Acadl	ENSMUSG00000026003	2	12.23031417196568
A0A0R4J083	Acadl	ENSMUSG00000026003	3	12.162792625961444
A0A0R4J083	Acadl	ENSMUSG00000026003	4	12.18809126088797
A0A0R4J083	Acadl	ENSMUSG00000026003	5	12.210267177645918
A0A0R4J083	Acadl	ENSMUSG00000026003	6	12.21575633201501
A0A0R4J083	Acadl	ENSMUSG00000026003	7	12.255494440351969
A0A0R4J083	Acadl	ENSMUSG00000026003	8	12.196840013658072
A0A0R4J083	Acadl	ENSMUSG00000026003	9	12.149289950537133
A0A0R4J0B4	Cmas	ENSMUSG00000030282	1	10.500363527859083
A0A0R4J0B4	Cmas	ENSMUSG00000030282	2	10.5152915902087
A0A0R4J0B4	Cmas	ENSMUSG00000030282	3	10.485656127507637
A0A0R4J0B4	Cmas	ENSMUSG00000030282	4	10.327902535512358
A0A0R4J0B4	Cmas	ENSMUSG00000030282	5	10.02067929231136
A0A0R4J0B4	Cmas	ENSMUSG00000030282	6	9.970774824642579
A0A0R4J0B4	Cmas	ENSMUSG00000030282	7	9.860250422815604
A0A0R4J0B4	Cmas	ENSMUSG00000030282	8	9.789624851728583
A0A0R4J0B4	Cmas	ENSMUSG00000030282	9	9.947254174936097
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	1	10.999001357685898
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	2	11.350553485018974
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	3	11.238568957465906
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	4	11.145561796531013
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	5	11.040238069806565
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	6	11.090318770701046
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	7	11.213576229449593
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	8	11.264412211826404
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	9	11.099195102491477
A0A0R4J135	Selenbp2	ENSMUSG00000068877	1	12.12004110182441
A0A0R4J135	Selenbp2	ENSMUSG00000068877	2	12.361583407606224
A0A0R4J135	Selenbp2	ENSMUSG00000068877	3	12.294995264645696
A0A0R4J135	Selenbp2	ENSMUSG00000068877	4	12.473515962739226
A0A0R4J135	Selenbp2	ENSMUSG00000068877	5	12.494561999412356
A0A0R4J135	Selenbp2	ENSMUSG00000068877	6	12.618705101075804
A0A0R4J135	Selenbp2	ENSMUSG00000068877	7	12.752812386898027
A0A0R4J135	Selenbp2	ENSMUSG00000068877	8	12.773285802733096
A0A0R4J135	Selenbp2	ENSMUSG00000068877	9	12.850425851798253
A0A0R4J140	Cluh	ENSMUSG00000020741	1	10.786287567684624
A0A0R4J140	Cluh	ENSMUSG00000020741	2	10.925885534278674
A0A0R4J140	Cluh	ENSMUSG00000020741	3	10.769638669087012
A0A0R4J140	Cluh	ENSMUSG00000020741	4	10.667465877305355
A0A0R4J140	Cluh	ENSMUSG00000020741	5	10.332452357007996
A0A0R4J140	Cluh	ENSMUSG00000020741	6	10.492161501701409
A0A0R4J140	Cluh	ENSMUSG00000020741	7	10.497932244899241
A0A0R4J140	Cluh	ENSMUSG00000020741	8	10.820094692505391
A0A0R4J140	Cluh	ENSMUSG00000020741	9	10.980506035946801
A0A0R4J174	Ecsit	ENSMUSG00000066839	1	9.230840797167179
A0A0R4J174	Ecsit	ENSMUSG00000066839	2	8.43801223583793
A0A0R4J174	Ecsit	ENSMUSG00000066839	3	8.902043046354994
A0A0R4J174	Ecsit	ENSMUSG00000066839	4	8.84681248328587
A0A0R4J174	Ecsit	ENSMUSG00000066839	5	7.875750025070629
A0A0R4J174	Ecsit	ENSMUSG00000066839	6	8.473971580231026
A0A0R4J174	Ecsit	ENSMUSG00000066839	7	7.7719176817895415
A0A0R4J174	Ecsit	ENSMUSG00000066839	8	7.1760119279028975
A0A0R4J174	Ecsit	ENSMUSG00000066839	9	7.943435405162209
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	1	11.487349570083222
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	2	11.48248277170483
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	3	11.607044311563195
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	4	11.5909987348593
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	5	11.50351473555931
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	6	11.571107158838375
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	7	11.59388412887333
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	8	11.581366802860877
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	9	11.486020257868853
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	1	10.323022928763448
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	2	9.878798860407427
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	3	10.10826726659285
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	4	10.13483643903813
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	5	10.112436175022443
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	6	9.973587986354339
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	7	9.773375031382107
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	8	10.263548236281968
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	9	10.27856857570976
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	1	8.658862652648548
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	2	8.932638629544982
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	3	9.317002895109141
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	4	8.836418522941925
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	5	8.148661785112882
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	6	8.78477300180159
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	7	8.676896415686889
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	8	8.061408906521788
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	9	8.390596390299605
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	1	8.009556198512644
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	2	7.058511239523596
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	3	8.717088443685869
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	4	7.611249864416808
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	5	8.834301774329003
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	6	8.417860554515723
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	7	8.673525454006262
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	8	7.443124864786284
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	9	9.408027308858307
A0A0R4J1T1	NA	NA	1	9.775297769940945
A0A0R4J1T1	NA	NA	2	9.778057717866943
A0A0R4J1T1	NA	NA	3	9.798584177200212
A0A0R4J1T1	NA	NA	4	10.032239727531255
A0A0R4J1T1	NA	NA	5	9.703015790538878
A0A0R4J1T1	NA	NA	6	9.911381462971947
A0A0R4J1T1	NA	NA	7	10.302197961133805
A0A0R4J1T1	NA	NA	8	10.34661122894778
A0A0R4J1T1	NA	NA	9	10.167404707716777
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	1	10.65985241945091
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	2	11.252772996008725
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	3	10.62233355986513
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	4	11.036186370985046
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	5	10.676674401228437
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	6	10.748265657357855
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	7	10.982798380588807
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	8	10.939692684604115
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	9	10.907036392344535
A0A0R4J293	Tgm1	ENSMUSG00000022218	1	11.292717621589764
A0A0R4J293	Tgm1	ENSMUSG00000022218	2	11.51504997941898
A0A0R4J293	Tgm1	ENSMUSG00000022218	3	10.165263091137453
A0A0R4J293	Tgm1	ENSMUSG00000022218	4	10.746966435878239
A0A0R4J293	Tgm1	ENSMUSG00000022218	5	10.750744844138937
A0A0R4J293	Tgm1	ENSMUSG00000022218	6	10.834747179132556
A0A0R4J293	Tgm1	ENSMUSG00000022218	7	10.29940599863823
A0A0R4J293	Tgm1	ENSMUSG00000022218	8	10.525764856137368
A0A0R4J293	Tgm1	ENSMUSG00000022218	9	11.390503596088722
A0A0R4J2D3	NA	NA	1	10.795388807607186
A0A0R4J2D3	NA	NA	2	11.140238336558516
A0A0R4J2D3	NA	NA	3	10.828657933083832
A0A0R4J2D3	NA	NA	4	10.904610077103909
A0A0R4J2D3	NA	NA	5	10.867024388724685
A0A0R4J2D3	NA	NA	6	10.835249923351748
A0A0R4J2D3	NA	NA	7	10.870734727154948
A0A0R4J2D3	NA	NA	8	10.978053072453442
A0A0R4J2D3	NA	NA	9	10.700921614174472
A0A0U1RP81	NA	NA	1	9.876998564120631
A0A0U1RP81	NA	NA	2	10.150280632415004
A0A0U1RP81	NA	NA	3	10.284080465840404
A0A0U1RP81	NA	NA	4	10.057704503769205
A0A0U1RP81	NA	NA	5	10.237679309487302
A0A0U1RP81	NA	NA	6	10.21729856520825
A0A0U1RP81	NA	NA	7	9.677524571090874
A0A0U1RP81	NA	NA	8	9.97294611762879
A0A0U1RP81	NA	NA	9	10.090814465724657
A0A0U1RPQ5	NA	NA	1	0
A0A0U1RPQ5	NA	NA	2	8.82737290684296
A0A0U1RPQ5	NA	NA	3	0
A0A0U1RPQ5	NA	NA	4	6.125213281172653
A0A0U1RPQ5	NA	NA	5	7.9712762731829665
A0A0U1RPQ5	NA	NA	6	4.841687506989992
A0A0U1RPQ5	NA	NA	7	0
A0A0U1RPQ5	NA	NA	8	5.206477433117797
A0A0U1RPQ5	NA	NA	9	7.447391272327511
A0A140LHQ8	NA	NA	1	8.572938218365316
A0A140LHQ8	NA	NA	2	9.046753984202978
A0A140LHQ8	NA	NA	3	8.104948020722848
A0A140LHQ8	NA	NA	4	7.885368156746635
A0A140LHQ8	NA	NA	5	8.297330083434531
A0A140LHQ8	NA	NA	6	7.966102917280915
A0A140LHQ8	NA	NA	7	8.251508242144434
A0A140LHQ8	NA	NA	8	7.741835338301931
A0A140LHQ8	NA	NA	9	7.938268505063604
A0A140T8N5	NA	NA	1	6.674541313173561
A0A140T8N5	NA	NA	2	0
A0A140T8N5	NA	NA	3	7.6158526107161055
A0A140T8N5	NA	NA	4	4.766477405942718
A0A140T8N5	NA	NA	5	7.283531355620265
A0A140T8N5	NA	NA	6	8.287966858165632
A0A140T8N5	NA	NA	7	7.467867883922555
A0A140T8N5	NA	NA	8	7.6469040237626
A0A140T8N5	NA	NA	9	7.0478611882151325
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	1	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	2	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	3	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	4	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	5	2.8525213757279007
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	6	4.665245004772446
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	7	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	8	4.802329750533698
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	9	5.155893259721539
A0A1B0GRV7	NA	NA	1	5.689032938354305
A0A1B0GRV7	NA	NA	2	5.674533027734505
A0A1B0GRV7	NA	NA	3	7.10868096837885
A0A1B0GRV7	NA	NA	4	7.074000522422407
A0A1B0GRV7	NA	NA	5	4.106324317905707
A0A1B0GRV7	NA	NA	6	6.296901547753935
A0A1B0GRV7	NA	NA	7	2.900952686786663
A0A1B0GRV7	NA	NA	8	4.893008454946696
A0A1B0GRV7	NA	NA	9	6.365286959564085
A0A1D5RLZ3	NA	NA	1	0
A0A1D5RLZ3	NA	NA	2	5.703116812167916
A0A1D5RLZ3	NA	NA	3	3.9142061885788832
A0A1D5RLZ3	NA	NA	4	4.177713752849808
A0A1D5RLZ3	NA	NA	5	0
A0A1D5RLZ3	NA	NA	6	0
A0A1D5RLZ3	NA	NA	7	4.412531583372991
A0A1D5RLZ3	NA	NA	8	2.7007480181082073
A0A1D5RLZ3	NA	NA	9	3.612574523391687
A0A1L1SQ51	Tln2	ENSMUSG00000052698	1	9.88011864438685
A0A1L1SQ51	Tln2	ENSMUSG00000052698	2	9.215458257170544
A0A1L1SQ51	Tln2	ENSMUSG00000052698	3	7.7391161910563
A0A1L1SQ51	Tln2	ENSMUSG00000052698	4	7.018399390024116
A0A1L1SQ51	Tln2	ENSMUSG00000052698	5	8.369617154957298
